name,price,review_score,review_title,number_of_reviews,star_rating,kms_from_centre,location_score,room_type,bed_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Moxy NYC Chelsea,US$252,8.3,Very good,3097,4.0,2.5,9.3,King Room,1 extra-large double bed,False,False,True,19,1,2025-02-02
Sohotel,US$209,7.9,Good,2021,4.0,5.5,,Standard Room,1 double bed,False,False,True,19,1,2025-02-02
La Quinta by Wyndham Time Square South,US$242,8.5,Very good,4315,3.0,1.7,9.3,King Room - Non-Smoking,1 extra-large double bed,True,True,False,19,1,2025-02-02
The Dominick Hotel,US$628,8.7,Fabulous,1143,5.0,5.1,9.4,Hudson Square King Room,1 extra-large double bed,False,True,True,19,1,2025-02-02
Courtyard New York Downtown Manhattan/Financial District,US$184,7.7,Good,2167,3.0,7.1,,"Deluxe 1 King Bedded Room, Larger Guest room, 1 King",1 extra-large double bed,False,False,True,19,1,2025-02-02
Hampton Inn Manhattan Grand Central,US$202,8.0,Very good,1085,3.0,2.1,,King Room - Non-Smoking,1 extra-large double bed,True,False,True,19,1,2025-02-02
"EVEN Hotel New York - Midtown East, an IHG Hotel",US$238,8.1,Very good,1309,4.0,2.0,9.3,Standard King Room,1 extra-large double bed,False,False,True,19,1,2025-02-02
DoubleTree by Hilton New York Times Square South,US$250,8.2,Very good,6583,4.0,1.8,,Double Room with Two Double Beds and Roll-in Shower - Mobility Access,2 double beds,False,True,False,19,1,2025-02-02
Hyatt Union Square New York,US$281,7.5,Good,279,4.0,3.9,,King Room with Courtyard View,1 extra-large double bed,False,False,True,19,1,2025-02-02
The Evelyn NoMad,US$331,8.4,Very good,2553,5.0,2.7,9.4,Deluxe Queen Room,1 large double bed,True,True,False,19,1,2025-02-02
Hyatt Place New York Chelsea,US$316,7.9,Good,17999,4.0,2.8,,Double Room with Two Double Beds,2 double beds,True,True,False,19,1,2025-02-02
Midtown West Hotel,US$147,5.2,Review score,2640,3.0,2.3,,Queen Room with Private Bathroom,1 large double bed,False,True,True,19,1,2025-02-02
The Wall Street Inn,US$182,8.3,Very good,1573,3.0,7.5,9.3,King Superior Room,1 extra-large double bed,True,False,True,19,1,2025-02-02
Hard Rock Hotel New York,US$370,8.6,Fabulous,3015,4.0,1.0,9.4,Standard King Room,1 extra-large double bed,False,True,True,19,1,2025-02-02
"Holiday Inn Express New York City Chelsea, an IHG Hotel",US$246,7.8,Good,3630,3.0,2.4,,Standard King Room with Mobility Accessible Tub,1 extra-large double bed,True,True,False,19,1,2025-02-02
West Side YMCA,US$121,6.6,Review score,15318,3.0,,9.4,Bunk Bed Room with Shared Bathroom,1 bunk bed,False,False,True,19,1,2025-02-02
Fitzpatrick Grand Central,US$220,8.5,Very good,651,4.0,1.8,9.6,Deluxe Room,1 large double bed,False,True,False,19,1,2025-02-02
"Le Méridien New York, Fifth Avenue",US$266,7.8,Good,63,4.0,2.4,9.4,Classic King Room,1 extra-large double bed,False,False,True,19,1,2025-02-02
Motto By Hilton New York City Times Square,US$203,8.0,Very good,1115,3.0,1.0,9.4,Queen Room,1 large double bed,False,False,True,19,1,2025-02-02
The Herald by LuxUrban,US$238,7.7,Good,8944,3.0,2.0,9.6,Deluxe King Room - Non-Smoking,1 extra-large double bed,False,False,True,19,1,2025-02-02
Iroquois New York Times Square,US$512,8.5,Very good,2625,5.0,1.4,9.7,Superior 1 Queen Bed,1 large double bed,True,True,False,19,2,2025-02-02
Archer Hotel New York,US$521,8.8,Fabulous,1027,4.0,1.8,9.5,Classic Queen Mobility- and Hearing-Accessible Guest Room With Roll-In Shower,1 large double bed,False,True,False,19,2,2025-02-02
Riverside Tower Hotel,US$349,8.5,Very good,2267,2.0,1.9,,River View Double,1 double bed,False,True,False,19,2,2025-02-02
The Chelsean New York,US$368,7.0,Good,2729,3.0,2.8,,"Guest Room, 1 King",1 extra-large double bed,False,True,True,19,2,2025-02-02
"The Mayfair Hotel Times Square, Ascend Hotel Collection",US$403,8.6,Fabulous,1895,3.0,0.8,9.6,Boutique Double - Non Smoking,1 double bed,False,True,False,19,2,2025-02-02
Four Points by Sheraton New York Downtown,US$366,7.8,Good,1988,3.0,7.0,,"Guest Room, 1 King",1 extra-large double bed,False,True,False,19,2,2025-02-02
American Dream,US$246,8.0,Very good,518,2.0,3.2,9.3,Twin Room with Shared Bathroom,1 bunk bed,True,True,False,19,2,2025-02-02
17John,US$486,8.7,Fabulous,209,,6.8,,King Studio,Entire studio•1 bathroom•32m²,False,True,True,19,2,2025-02-02
Grayson Hotel,US$496,8.5,Very good,1053,4.0,1.8,9.5,King Room - High Floor,1 extra-large double bed,False,False,True,19,2,2025-02-02
Hyatt House New York/Chelsea,US$431,8.4,Very good,1735,3.0,2.5,9.5,Den King Room,1 extra-large double bed,True,False,True,19,2,2025-02-02
Courtyard New York Manhattan/Midtown West,US$480,8.6,Fabulous,2126,4.0,2.1,,Midtown King,1 extra-large double bed,False,False,True,19,2,2025-02-02
"Hotel Indigo NYC Financial District, an IHG Hotel",US$388,8.8,Fabulous,1540,3.0,7.2,9.5,Standard King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
Hotel Hayden New York,US$399,7.1,Good,3146,4.0,2.5,,Superior King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
The Washington by LuxUrban,US$418,7.7,Good,9443,4.0,7.1,9.4,Deluxe King Room - Non-Smoking,1 extra-large double bed,False,False,True,19,2,2025-02-02
Club Wyndham Midtown 45,US$464,8.4,Very good,424,4.0,1.9,9.4,Deluxe King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
Hotel 309,US$224,6.0,Review score,1859,2.0,3.6,,Economy Room with Shared Bath,1 large double bed,False,True,True,19,2,2025-02-02
Hilton Garden Inn New York/Tribeca,US$366,7.5,Good,661,3.0,5.6,,King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
Hotel Mimosa,US$365,8.3,Very good,1111,3.0,6.1,,Queen Room,1 large double bed,False,True,True,19,2,2025-02-02
Romer Hell's Kitchen,US$533,8.6,Fabulous,2423,4.0,0.6,9.5,Deluxe King,1 extra-large double bed,False,True,False,19,2,2025-02-02
SpringHill Suites by Marriott New York Manhattan Times Square,US$474,8.1,Very good,304,3.0,1.0,9.4,King Room,1 extra-large double bed,True,False,True,19,2,2025-02-02
The Gotham Hotel,US$556,8.5,Very good,1709,4.0,1.4,9.5,Midtown Balcony King,1 extra-large double bed,False,False,True,19,2,2025-02-02
"InterContinental New York Barclay Hotel, an IHG Hotel",US$567,8.1,Very good,1589,5.0,1.5,,Classic Room,,False,True,False,19,2,2025-02-02
Hotel 57 by LuxUrban,US$423,7.0,Good,5033,4.0,1.3,,Double Room - Non-Smoking,1 double bed,False,False,True,19,2,2025-02-02
Chambers powered by Sonder,US$652,8.1,Very good,685,4.0,0.8,9.6,Queen Room - Disability Access,1 large double bed,False,True,True,19,2,2025-02-02
"The Cloud One New York-Downtown, by the Motel One Group",US$441,8.6,Fabulous,6371,4.0,7.0,9.4,Standard King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
BeHome by LuxUrban,US$339,6.5,Review score,1364,3.0,1.0,9.3,Queen Room - Non-Smoking,1 large double bed,False,False,True,19,2,2025-02-02
Midtown West Hotel,US$268,5.2,Review score,2640,3.0,2.3,,Queen Room with Private Bathroom,1 large double bed,False,False,True,19,2,2025-02-02
Fitzpatrick Grand Central,US$441,8.5,Very good,651,4.0,1.8,9.6,Deluxe Room,1 large double bed,False,True,False,19,2,2025-02-02
citizenM New York Bowery,US$521,8.7,Fabulous,3312,4.0,5.4,,King Room,1 extra-large double bed,False,True,True,19,2,2025-02-02
DoubleTree by Hilton New York Downtown,US$376,7.5,Good,3932,4.0,7.6,,King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
The Knickerbocker,US$762,8.6,Fabulous,2308,5.0,1.4,9.5,Superior Room with One King Bed,1 extra-large double bed,False,False,True,19,2,2025-02-02
Doubletree By Hilton New York Times Square West,US$434,6.8,Review score,11271,4.0,1.6,,One King Bed Hearing Accessible,1 extra-large double bed,False,False,True,19,2,2025-02-02
"U Hotel Fifth Avenue, Empire State Building",US$355,7.9,Good,3406,3.0,2.1,9.5,Queen Room,1 large double bed,False,False,True,19,2,2025-02-02
Hudson Yards Hotel,US$372,6.0,Review score,205,3.0,1.5,,Superior King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
Hotel AKA NoMad,US$558,8.3,Very good,663,4.0,2.5,9.3,Double Room,1 large double bed,False,False,True,19,2,2025-02-02
"EVEN Hotel New York - Midtown East, an IHG Hotel",US$449,8.1,Very good,1309,4.0,2.0,9.3,Standard King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
Comfort Inn Manhattan - Midtown West,US$428,7.0,Good,1026,3.0,1.1,,King Room - Non-Smoking,1 extra-large double bed,True,False,True,19,2,2025-02-02
The Gallivant Times Square,US$336,5.7,Review score,6112,4.0,0.9,,Standard Accessible Room,1 double bed,False,False,True,19,2,2025-02-02
The Maritime Hotel,US$615,8.7,Fabulous,808,4.0,3.4,9.6,Single Room,1 large double bed,False,True,False,19,2,2025-02-02
Heritage Hotel New York City,US$327,7.4,Good,3782,3.0,2.8,9.4,King Room - Non-Smoking,1 extra-large double bed,False,False,True,19,2,2025-02-02
"Kimpton Theta New York - Times Square, an IHG Hotel",US$452,8.1,Very good,1490,5.0,0.9,,King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
"Holiday Inn Express - Wall Street, an IHG Hotel",US$483,7.8,Good,1894,3.0,7.3,,Standard Room,1 extra-large double bed,True,False,True,19,2,2025-02-02
U.S. Pacific Hotel,US$209,5.9,Review score,2877,1.0,5.7,,Standard Double (No Window),1 double bed,False,True,True,19,2,2025-02-02
Courtyard New York Manhattan/Midtown East,US$406,8.0,Very good,1626,4.0,1.6,,King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
West Side YMCA,US$250,6.6,Review score,15318,3.0,,9.4,Bunk Bed Room with Shared Bathroom,1 bunk bed,False,False,True,19,2,2025-02-02
Hotel Stanford,US$493,7.9,Good,134,3.0,2.3,9.5,Budget Double Room,1 double bed,True,True,True,19,2,2025-02-02
Pod 51,US$309,7.9,Good,11275,3.0,1.7,9.3,Standard Bunk Bed Room with Shared Bathroom,2 single beds,False,False,True,19,2,2025-02-02
Courtyard by Marriott New York World Trade Center Area,US$347,8.3,Very good,2242,3.0,7.2,,King Room - Hearing Accessible,1 extra-large double bed,False,False,True,19,2,2025-02-02
70 Park Avenue Hotel,US$386,8.3,Very good,2263,4.0,2.0,9.5,Essential Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
The Wall Street Inn,US$411,8.3,Very good,1573,3.0,7.5,9.3,Superior Two Double Bedded Room,2 double beds,True,True,False,19,2,2025-02-02
The Shelburne Sonesta New York,US$427,8.3,Very good,2249,4.0,2.2,,Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
Cambria Hotel New York - Chelsea,US$454,7.9,Good,4004,4.0,2.5,,King Room - Disability Access,1 extra-large double bed,False,False,True,19,2,2025-02-02
Citadines Connect Fifth Avenue New York,US$417,7.4,Good,3263,3.0,1.4,9.4,Premier King Room,1 extra-large double bed,True,True,False,19,2,2025-02-02
Eurostars Wall Street,US$386,7.9,Good,1345,4.0,7.3,,Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
Ink 48 Hotel,US$470,7.5,Good,2557,4.0,1.2,,King Room,1 extra-large double bed,False,True,True,19,2,2025-02-02
"The New Yorker, A Wyndham Hotel",US$464,7.7,Good,15625,4.0,2.0,9.4,Standard Queen Room with View,1 large double bed,False,True,True,19,2,2025-02-02
Bryant Park Hotel,US$833,9.1,Superb,1254,4.0,1.7,9.8,Superior Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
Days Inn by Wyndham New York Chinatown,US$406,7.7,Good,11,,5.7,,Deluxe Queen Room - Non-Smoking,1 large double bed,True,True,False,19,2,2025-02-02
Moxy NYC Lower East Side,US$659,8.0,Very good,1241,4.0,5.6,,King Room with Partial View,1 extra-large double bed,True,True,False,19,2,2025-02-02
The Marlton Hotel,US$693,8.4,Very good,1172,4.0,4.1,9.5,Petite Full Room,1 double bed,True,True,False,19,2,2025-02-02
"Hotel 50 Bowery, part of JdV by Hyatt",US$475,8.5,Very good,961,4.0,5.9,,King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
Kixby,US$485,8.4,Very good,197,4.0,2.0,,Superior Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
SoHo 54,US$383,7.6,Good,3959,3.0,5.3,,SoHo King,1 extra-large double bed,False,True,False,19,2,2025-02-02
Mansfield,US$465,7.6,Good,14,,1.4,9.3,King Studio,Entire studio•1 bathroom•20m²,False,True,True,19,2,2025-02-02
Westgate New York Grand Central,US$488,8.4,Very good,12,4.0,2.2,,Luxe Queen,1 large double bed,False,True,True,19,2,2025-02-02
Virgin Hotels New York City,US$709,8.3,Very good,1418,4.0,2.5,,Chamber King,1 extra-large double bed,False,True,True,19,2,2025-02-02
The Ludlow Hotel,"US$1,016",9.0,Superb,1151,4.0,5.2,,Queen Studio - High Floor,1 large double bed,False,True,False,19,2,2025-02-02
Refinery Hotel - New York,US$763,8.6,Fabulous,600,5.0,1.8,9.4,Studio Queen Room,1 large double bed,False,True,True,19,2,2025-02-02
Henn na Hotel New York,US$568,8.6,Fabulous,3295,4.0,1.9,9.5,Handicap Accessible Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
"Hotel Alameda, Highline",US$459,7.4,Good,258,4.0,2.7,,Economy Double Room,1 double bed,False,False,True,19,2,2025-02-02
Courtyard New York Downtown Manhattan/Financial District,US$395,7.7,Good,2167,3.0,7.1,,"Guest room, 1 King, City view",1 extra-large double bed,False,True,False,19,2,2025-02-02
The Benjamin Royal Sonesta New York,US$622,8.1,Very good,844,5.0,1.5,,Deluxe King Studio,1 extra-large double bed,False,True,False,19,2,2025-02-02
NoMo SoHo,US$589,7.7,Good,1408,4.0,5.6,,Classic Queen,1 large double bed,False,False,True,19,2,2025-02-02
Hyatt Centric Midtown 5th Avenue New York,US$631,8.0,Very good,1129,4.0,1.9,,King Room with Roll-In Shower - Disability Access,1 extra-large double bed,False,True,False,19,2,2025-02-02
Hilton Garden Inn New York/Midtown Park Avenue,US$434,8.1,Very good,2214,3.0,2.4,9.3,King Room - Hearing Access,1 extra-large double bed,False,True,False,19,2,2025-02-02
Freehand New York,US$495,8.0,Very good,2236,4.0,3.1,,Cozy Queen,1 large double bed,False,False,True,19,2,2025-02-02
Night Hotel Broadway,US$296,6.6,Review score,3452,3.0,2.9,,"Bronze, 1 Queen Bed",1 large double bed,False,True,True,19,2,2025-02-02
Hotel Mulberry,US$556,8.5,Very good,782,3.0,6.1,,Deluxe Queen Room with Two Queen Beds,2 large double beds,False,True,True,19,2,2025-02-02
Residence Inn New York Downtown Manhattan/Financial District,US$360,8.2,Very good,712,4.0,7.1,,"Studio, 1 King",1 extra-large double bed,True,False,True,19,2,2025-02-02
Executive Hotel Le Soleil New York,US$629,8.6,Fabulous,4532,4.0,2.0,9.5,Executive Queen Room,1 large double bed,False,True,True,19,2,2025-02-02
SpringHill Suites by Marriott New York Manhattan/Times Square South,US$521,8.2,Very good,7736,4.0,1.9,,King Room,1 extra-large double bed,True,True,False,19,2,2025-02-02
Best Western Premier Empire State Hotel,US$417,8.5,Very good,1499,3.0,2.5,9.3,King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
"voco Times Square South New York, an IHG Hotel",US$578,8.1,Very good,3797,4.0,1.8,,Standard Room with Full Bed and Tub - Mobility Accessible,1 double bed,False,True,False,19,2,2025-02-02
3 West Club,US$532,8.5,Very good,560,3.0,1.0,9.7,Superior King Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
Pod Times Square,US$395,8.2,Very good,23069,3.0,1.4,9.4,Full Pod,1 double bed,False,False,True,19,2,2025-02-02
Hampton Inn Manhattan Grand Central,US$390,8.0,Very good,1085,3.0,2.1,,King Room - Non-Smoking,1 extra-large double bed,True,False,True,19,2,2025-02-02
Luxury Wall St Condo,US$339,9.7,Exceptional,3,,7.3,,One-Bedroom Apartment,1 double bed,False,False,True,19,2,2025-02-02
Mint House at 70 Pine,US$535,9.2,Superb,979,4.0,7.2,,Queen Room,1 large double bed,False,False,True,19,2,2025-02-02
Four Points by Sheraton Manhattan Midtown West,US$477,8.3,Very good,1967,4.0,2.0,,Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
Shoreham Hotel,US$385,7.3,Good,3278,4.0,0.8,9.4,Deluxe Queen Room,1 large double bed,False,False,True,19,2,2025-02-02
Sheraton Tribeca New York Hotel,US$510,7.9,Good,3274,4.0,5.6,,Standard King Room,1 extra-large double bed,False,True,False,19,2,2025-02-02
ModernHaus SoHo,US$891,8.2,Very good,1064,5.0,5.4,,Standard Queen Room,1 large double bed,False,True,True,19,2,2025-02-02
citizenM New York Times Square,US$601,8.7,Fabulous,3998,4.0,0.8,9.6,King Room,1 extra-large double bed,False,True,True,19,2,2025-02-02
"Kimpton Hotel Eventi, an IHG Hotel",US$645,8.4,Very good,507,5.0,2.4,,Essential Room,1 extra-large double bed,False,False,True,19,2,2025-02-02
The FIDI Hotel,US$394,8.1,Very good,1459,4.0,7.6,,Standard Queen,1 large double bed,False,False,True,19,2,2025-02-02
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",US$449,8.7,Fabulous,1175,3.0,1.5,9.5,Queen Room - Non-Smoking,1 large double bed,False,True,False,19,2,2025-02-02
The Westin New York Grand Central,US$510,8.4,Very good,721,4.0,2.1,9.3,Traditional Double Room with Two Double Beds - Hearing Accessible,2 double beds,False,False,True,19,2,2025-02-02
Sonder at The Nash,US$465,8.0,Very good,152,4.0,2.3,9.3,King Studio,Entire studio•1 bathroom•1 kitchen•30m²,False,True,True,19,2,2025-02-02
AC Hotel by Marriott New York Downtown,US$400,8.4,Very good,1629,4.0,7.2,,King Guest Room - One King Bed - Non-Smoking,1 extra-large double bed,False,False,True,19,2,2025-02-02
Walker Hotel Tribeca,US$494,8.0,Very good,1697,4.0,5.8,,Walker Queen Room,1 large double bed,False,True,False,19,2,2025-02-02
Hotel Belleclaire Central Park,US$900,8.1,Very good,5084,4.0,,9.3,Deluxe 2 Full Beds,2 double beds,True,True,False,19,3,2025-02-02
Archer Hotel New York,US$741,8.8,Fabulous,1027,4.0,,9.5,Classic Queen Mobility- and Hearing-Accessible Guest Room With Roll-In Shower,1 large double bed,False,True,False,19,3,2025-02-02
The Chelsean New York,US$497,7.0,Good,2729,3.0,,,"Guest Room, 1 King",1 extra-large double bed,False,True,True,19,3,2025-02-02
Four Points by Sheraton New York Downtown,US$481,7.8,Good,1988,3.0,,,"Guest Room, 1 King",1 extra-large double bed,False,True,False,19,3,2025-02-02
Best Walking Score APT in Heart of City with a GYM,"US$1,302",9.0,Superb,2,,,,Apartment,Entire apartment•2 bedrooms•1 bathroom•1 kitchen•48m²,False,False,True,19,3,2025-02-02
citizenM New York Bowery,US$634,8.7,Fabulous,3312,4.0,,,King Room,1 extra-large double bed,False,True,True,19,3,2025-02-02
Courtyard New York Downtown Manhattan/Financial District,US$447,7.7,Good,2167,3.0,,,"Guest room, 1 King, City view",1 extra-large double bed,False,True,False,19,3,2025-02-02
Romer Hell's Kitchen,US$734,8.6,Fabulous,2423,4.0,,9.5,Deluxe King,1 extra-large double bed,False,True,False,19,3,2025-02-02
Hotel Hayden New York,US$532,7.1,Good,3146,4.0,,,Superior King Room,1 extra-large double bed,False,False,True,19,3,2025-02-02
SpringHill Suites by Marriott New York Manhattan/Times Square South,US$624,8.2,Very good,7736,4.0,,,Queen Room - Non-Smoking,1 large double bed,True,True,False,19,3,2025-02-02
Fairfield Inn by Marriott New York Manhattan/Financial District,US$496,7.8,Good,3621,3.0,,,King Room,1 extra-large double bed,True,True,False,19,3,2025-02-02
Grayson Hotel,US$748,8.5,Very good,1053,4.0,,9.5,King Room - High Floor,1 extra-large double bed,False,False,True,19,3,2025-02-02
The Washington by LuxUrban,US$503,7.7,Good,9443,4.0,,9.4,Deluxe King Room - Non-Smoking,1 extra-large double bed,False,False,True,19,3,2025-02-02
